name,rating,genre,year,released,score,votes,director,writer,star,country,budget,gross,company,runtime
Defending Your Life,PG,Comedy,1991,"April 5, 1991 (United States)",7.2,18000.0,Albert Brooks,Albert Brooks,Albert Brooks,United States,,16371128.0,Geffen Pictures,112.0
Problem Child 2,PG-13,Comedy,1991,"July 3, 1991 (United States)",4.9,21000.0,Brian Levant,Scott Alexander,John Ritter,United States,15000000.0,32704700.0,Universal Pictures,90.0
L.A. Story,PG-13,Comedy,1991,"February 8, 1991 (United States)",6.7,30000.0,Mick Jackson,Steve Martin,Steve Martin,United States,,28862081.0,Carolco Pictures,95.0
Life Stinks,PG-13,Comedy,1991,"July 26, 1991 (United States)",5.9,9800.0,Mel Brooks,Mel Brooks,Mel Brooks,United States,13000000.0,4102526.0,Brooksfilms,92.0
Frankie and Johnny,R,Comedy,1991,"October 11, 1991 (United States)",6.7,30000.0,Garry Marshall,Terrence McNally,Al Pacino,United States,29000000.0,22773535.0,Paramount Pictures,118.0
Soapdish,PG-13,Comedy,1991,"May 31, 1991 (United States)",6.6,15000.0,Michael Hoffman,Robert Harling,Sally Field,United States,25000000.0,36489888.0,Paramount Pictures,97.0
Curly Sue,PG,Comedy,1991,"October 25, 1991 (United States)",5.9,21000.0,John Hughes,John Hughes,Jim Belushi,United States,25000000.0,33691313.0,Warner Bros.,101.0
Mannequin: on the Move,PG,Comedy,1991,"May 17, 1991 (United States)",4.4,5800.0,Stewart Raffill,Edward Rugoff,Kristy Swanson,United States,13000000.0,3752428.0,Gladden Entertainment,95.0
Necessary Roughness,PG-13,Comedy,1991,"September 27, 1991 (United States)",6.2,11000.0,Stan Dragoti,Rick Natkin,Scott Bakula,United States,13500000.0,26255594.0,Paramount Pictures,108.0
Cool as Ice,PG,Comedy,1991,"October 18, 1991 (United States)",2.9,9100.0,David Kellogg,David Stenn,Vanilla Ice,United States,6000000.0,1193062.0,Alive Films,91.0
Switch,R,Comedy,1991,"May 10, 1991 (United States)",5.8,9100.0,Blake Edwards,Blake Edwards,Ellen Barkin,United States,14000000.0,15545943.0,Beco Films,103.0
Only the Lonely,PG-13,Comedy,1991,"May 24, 1991 (United States)",6.4,10000.0,Chris Columbus,Chris Columbus,John Candy,United States,,25092802.0,Twentieth Century Fox,104.0
Dutch,PG-13,Comedy,1991,"July 19, 1991 (United States)",6.5,12000.0,Peter Faiman,John Hughes,Ed O'Neill,United States,17000000.0,4603929.0,Twentieth Century Fox,107.0
Popcorn,R,Comedy,1991,"February 1, 1991 (United States)",5.8,4200.0,Mark Herrier,Mitchell Smith,Jill Schoelen,United States,,4205000.0,Movie Partners,91.0
The Butcher's Wife,PG-13,Comedy,1991,"October 25, 1991 (United States)",5.4,6800.0,Terry Hughes,Ezra Litwak,Demi Moore,United States,,9689816.0,Paramount Pictures,107.0
Dogfight,R,Comedy,1991,"October 4, 1991 (United States)",7.4,8700.0,Nancy Savoca,Bob Comfort,River Phoenix,United States,,394631.0,Warner Bros.,94.0
Hear My Song,R,Comedy,1991,February 1992 (United States),7.0,1600.0,Peter Chelsom,Peter Chelsom,Ned Beatty,Ireland,,4313473.0,British Screen Productions,104.0
Other People's Money,R,Comedy,1991,"October 18, 1991 (United States)",6.2,8200.0,Norman Jewison,Jerry Sterner,Danny DeVito,United States,,25682090.0,Warner Bros.,103.0
Delirious,PG,Comedy,1991,"August 9, 1991 (United States)",5.9,8000.0,Tom Mankiewicz,Lawrence J. Cohen,John Candy,United States,18000000.0,5546827.0,Metro-Goldwyn-Mayer (MGM),96.0
High Heels,R,Comedy,1991,"December 20, 1991 (United States)",7.1,14000.0,Pedro AlmodÃ³var,Pedro AlmodÃ³var,Victoria Abril,Spain,,1710057.0,Canal+,112.0
Shadows and Fog,PG-13,Comedy,1991,"March 20, 1992 (United States)",6.7,16000.0,Woody Allen,Woody Allen,Woody Allen,United States,14000000.0,2735731.0,Jack Rollins & Charles H. Joffe Productions,85.0
Shakes the Clown,R,Comedy,1991,"March 13, 1992 (United States)",5.6,4700.0,Bobcat Goldthwait,Bobcat Goldthwait,Bobcat Goldthwait,United States,1400000.0,115103.0,IRS Media,87.0
Johnny Suede,R,Comedy,1991,"April 22, 1992 (France)",5.8,3800.0,Tom DiCillo,Tom DiCillo,Brad Pitt,Switzerland,500000.0,90091.0,Arena,97.0
Mystery Date,PG-13,Comedy,1991,"August 16, 1991 (United States)",6.0,2700.0,Jonathan Wacks,Parker Bennett,Ethan Hawke,United States,10000000.0,6166819.0,Orion Pictures,97.0
Ernest Scared Stupid,PG,Comedy,1991,"October 11, 1991 (United States)",5.8,11000.0,John R. Cherry III,John R. Cherry III,Jim Varney,United States,,14143280.0,Touchstone Pictures,91.0
The Marrying Man,R,Comedy,1991,"April 5, 1991 (United States)",5.8,5300.0,Jerry Rees,Neil Simon,Kim Basinger,United States,26000000.0,12454768.0,Hollywood Pictures,115.0
"He Said, She Said",PG-13,Comedy,1991,"February 22, 1991 (United States)",5.6,6100.0,Ken Kwapis,Brian Hohlfeld,Kevin Bacon,United States,,9804775.0,Paramount Pictures,115.0
King Ralph,PG,Comedy,1991,"February 15, 1991 (United States)",5.3,15000.0,David S. Ward,Emlyn Williams,John Goodman,United States,23000000.0,52487045.0,Universal Pictures,97.0
Mediterraneo,R,Comedy,1991,"January 31, 1991 (Italy)",7.5,14000.0,Gabriele Salvatores,Enzo Monteleone,Diego Abatantuono,Italy,,4532791.0,A.M.A. Film,96.0
House Party 2,R,Comedy,1991,"October 23, 1991 (United States)",5.3,6100.0,George Jackson,Reginald Hudlin,Christopher Reid,United States,5000000.0,19438638.0,"Jackson/McHenry Company,The",94.0
Big Girls Don't Cry... They Get Even,PG,Comedy,1991,"May 8, 1992 (United States)",6.5,1800.0,Joan Micklin Silver,Frank Mugavero,Griffin Dunne,United States,,271327.0,New Line Cinema,96.0
Pure Luck,PG,Comedy,1991,"August 9, 1991 (United States)",5.8,6700.0,Nadia Tass,Francis Veber,Martin Short,United States,17010000.0,24941969.0,Hivemind,96.0
The Adjuster,R,Comedy,1991,July 1992 (United States),6.7,3300.0,Atom Egoyan,Atom Egoyan,Elias Koteas,Canada,,396573.0,Alliance Entertainment,102.0
Another You,R,Comedy,1991,"July 26, 1991 (United States)",5.4,3700.0,Maurice Phillips,Ziggy Steinberg,Richard Pryor,United States,17000000.0,2865916.0,TriStar Pictures,98.0
For the Boys,R,Comedy,1991,"November 27, 1991 (United States)",6.4,5300.0,Mark Rydell,Neal Jimenez,Bette Midler,United States,40000000.0,23202444.0,All Girl Productions,138.0
A Rage in Harlem,R,Comedy,1991,"May 3, 1991 (United States)",5.9,2000.0,Bill Duke,Chester Himes,Forest Whitaker,United Kingdom,8000000.0,10438504.0,Palace Pictures,115.0
The Super,R,Comedy,1991,"October 4, 1991 (United States)",5.6,5400.0,Rod Daniel,Sam Simon,Joe Pesci,United States,22000000.0,11000863.0,Largo Entertainment,95.0
Queens Logic,R,Comedy,1991,"February 1, 1991 (United States)",5.9,1500.0,Steve Rash,Tony Spiridakis,Kevin Bacon,United States,,612781.0,Carolco Pictures,100.0
Strictly Business,PG-13,Comedy,1991,"November 8, 1991 (United States)",5.5,1900.0,Kevin Hooks,Pam Gibson,Tommy Davidson,United States,,7683267.0,Island World,83.0
The Efficiency Expert,PG,Comedy,1991,"November 6, 1992 (United States)",6.2,1700.0,Mark Joffe,Max Dann,Anthony Hopkins,Australia,,179469.0,Australian Film Finance Corporation (AFFC),85.0
All I Want for Christmas,G,Comedy,1991,"November 8, 1991 (United States)",6.0,4600.0,Robert Lieberman,Thom Eberhardt,Harley Jane Kozak,United States,,14812144.0,Paramount Pictures,92.0
29th Street,R,Comedy,1991,"November 1, 1991 (United States)",7.3,2700.0,George Gallo,Frank Pesce,Anthony LaPaglia,Japan,,2120564.0,JVC Entertainment Networks,101.0
Once Around,R,Comedy,1991,"February 1, 1991 (United States)",6.5,4100.0,Lasse HallstrÃ¶m,Malia Scotch Marmo,Richard Dreyfuss,United States,16000000.0,14851083.0,Cinecom Entertainment Group,115.0
SÃ³lo con tu pareja,Not Rated,Comedy,1991,"December 25, 1992 (Mexico)",6.9,3500.0,Alfonso CuarÃ³n,Alfonso CuarÃ³n,Daniel GimÃ©nez Cacho,Mexico,,9915.0,Esperanto Filmoj,94.0
Riff-Raff,R,Comedy,1991,"February 12, 1993 (United States)",7.1,4300.0,Ken Loach,Bill Jesse,Robert Carlyle,United Kingdom,,295444.0,Parallax Pictures,95.0
The Object of Beauty,R,Comedy,1991,"April 12, 1991 (United States)",5.7,2000.0,Michael Lindsay-Hogg,Michael Lindsay-Hogg,John Malkovich,United Kingdom,,5136759.0,Avenue Pictures,103.0
Johnny Stecchino,R,Comedy,1991,"October 24, 1991 (Italy)",7.2,10000.0,Roberto Benigni,Roberto Benigni,Roberto Benigni,Italy,,626057.0,Cecchi Gori Group Tiger Cinematografica,102.0
Stepping Out,PG,Comedy,1991,"October 11, 1991 (United States)",6.4,1100.0,Lewis Gilbert,Richard Harris,Liza Minnelli,United States,,246000.0,Paramount Pictures,106.0
"Mon pÃ¨re, ce hÃ©ros.",,Comedy,1991,"October 23, 1991 (France)",6.1,2600.0,GÃ©rard Lauzier,GÃ©rard Lauzier,GÃ©rard Depardieu,France,,,Film Par Film,105.0
My Cousin Vinny,R,Comedy,1992,"March 13, 1992 (United States)",7.6,112000.0,Jonathan Lynn,Dale Launer,Joe Pesci,United States,11000000.0,64088552.0,Twentieth Century Fox,120.0
A League of Their Own,PG,Comedy,1992,"July 1, 1992 (United States)",7.3,97000.0,Penny Marshall,Kim Wilson,Tom Hanks,United States,40000000.0,132440069.0,Columbia Pictures,128.0
The Mighty Ducks,PG,Comedy,1992,"October 2, 1992 (United States)",6.6,62000.0,Stephen Herek,Steven Brill,Emilio Estevez,United States,10000000.0,50752337.0,Avnet/Kerner Productions,104.0
Sister Act,PG,Comedy,1992,"May 29, 1992 (United States)",6.4,91000.0,Emile Ardolino,Paul Rudnick,Whoopi Goldberg,United States,31000000.0,231605150.0,Touchstone Pictures,100.0
Death Becomes Her,PG-13,Comedy,1992,"July 31, 1992 (United States)",6.6,108000.0,Robert Zemeckis,Martin Donovan,Meryl Streep,United States,55000000.0,149022650.0,Universal Pictures,104.0
Wayne's World,PG-13,Comedy,1992,"February 14, 1992 (United States)",7.0,148000.0,Penelope Spheeris,Mike Myers,Mike Myers,United States,20000000.0,183097323.0,Paramount Pictures,94.0
Army of Darkness,R,Comedy,1992,"February 19, 1993 (United States)",7.5,166000.0,Sam Raimi,Sam Raimi,Bruce Campbell,United States,11000000.0,11502976.0,Dino De Laurentiis Company,81.0
Beethoven,PG,Comedy,1992,"April 3, 1992 (United States)",5.7,68000.0,Brian Levant,John Hughes,Charles Grodin,United States,,147214049.0,Universal Pictures,87.0
Dead Alive,R,Comedy,1992,"February 12, 1993 (United States)",7.5,93000.0,Peter Jackson,Stephen Sinclair,Timothy Balme,New Zealand,3000000.0,242623.0,WingNut Films,104.0
Sneakers,PG-13,Comedy,1992,"September 11, 1992 (United States)",7.1,54000.0,Phil Alden Robinson,Phil Alden Robinson,Robert Redford,United States,23000000.0,105232691.0,Parkes/Lasker productions,126.0
The Player,R,Comedy,1992,"May 8, 1992 (United States)",7.5,56000.0,Robert Altman,Michael Tolkin,Tim Robbins,United States,8000000.0,21706101.0,Avenue Pictures,124.0
Encino Man,PG,Comedy,1992,"May 22, 1992 (United States)",5.8,38000.0,Les Mayfield,George Zaloom,Sean Astin,United States,7000000.0,40693477.0,Encino Man Productions,88.0
White Men Can't Jump,R,Comedy,1992,"March 27, 1992 (United States)",6.8,78000.0,Ron Shelton,Ron Shelton,Wesley Snipes,United States,,90753806.0,Twentieth Century Fox,115.0
Singles,PG-13,Comedy,1992,"September 18, 1992 (United States)",6.7,28000.0,Cameron Crowe,Cameron Crowe,Bridget Fonda,United States,,18471850.0,Warner Bros.,99.0
HouseSitter,PG,Comedy,1992,"June 12, 1992 (United States)",6.1,23000.0,Frank Oz,Mark Stein,Steve Martin,United States,26000000.0,94900635.0,Imagine Entertainment,102.0
Man Bites Dog,NC-17,Comedy,1992,"January 15, 1993 (United States)",7.5,37000.0,RÃ©my Belvaux,RÃ©my Belvaux,BenoÃ®t Poelvoorde,Belgium,,205569.0,Les Artistes Anonymes,95.0
The Cutting Edge,PG,Comedy,1992,"March 27, 1992 (United States)",6.9,19000.0,Paul Michael Glaser,Tony Gilroy,D.B. Sweeney,United States,,25105517.0,Metro-Goldwyn-Mayer (MGM),101.0
"JamÃ³n, JamÃ³n",R,Comedy,1992,"February 4, 1994 (United States)",6.4,13000.0,Bigas Luna,Cuca Canals,PenÃ©lope Cruz,Spain,,,Lolafilms,95.0
Ladybugs,PG-13,Comedy,1992,"March 27, 1992 (United States)",5.5,9100.0,Sidney J. Furie,Curtis Burch,Rodney Dangerfield,United States,,14796494.0,Ladybugs,90.0
Strictly Ballroom,PG,Comedy,1992,"February 12, 1993 (United States)",7.2,26000.0,Baz Luhrmann,Baz Luhrmann,Paul Mercurio,Australia,,11749595.0,Beyond Films,94.0
Boomerang,R,Comedy,1992,"July 1, 1992 (United States)",5.5,27000.0,Reginald Hudlin,Barry W. Blaustein,Eddie Murphy,United States,42000000.0,131052444.0,Paramount Pictures,117.0
Dr. Giggles,R,Comedy,1992,"October 23, 1992 (United States)",5.2,5900.0,Manny Coto,Manny Coto,Larry Drake,United States,,8403433.0,Dark Horse Entertainment,95.0
Honeymoon in Vegas,PG-13,Comedy,1992,"August 28, 1992 (United States)",5.8,17000.0,Andrew Bergman,Andrew Bergman,James Caan,United States,25000000.0,35208854.0,Castle Rock Entertainment,96.0
Once Upon a Crime...,PG,Comedy,1992,"March 6, 1992 (United States)",5.9,4100.0,Eugene Levy,Rodolfo Sonego,John Candy,United States,18000000.0,8669847.0,Ascot Film,94.0
Memoirs of an Invisible Man,PG-13,Comedy,1992,"February 28, 1992 (United States)",6.0,23000.0,John Carpenter,H.F. Saint,Chevy Chase,United States,40000000.0,14358033.0,Warner Bros.,99.0
Peter's Friends,R,Comedy,1992,"December 25, 1992 (United States)",7.0,11000.0,Kenneth Branagh,Rita Rudner,Hugh Laurie,United Kingdom,5000000.0,4058564.0,British Broadcasting Corporation (BBC),101.0
Leap of Faith,PG-13,Comedy,1992,"December 18, 1992 (United States)",6.1,13000.0,Richard Pearce,Janus Cercone,Steve Martin,United States,,23369283.0,Paramount Pictures,108.0
Noises Off...,PG-13,Comedy,1992,"March 20, 1992 (United States)",7.5,11000.0,Peter Bogdanovich,Michael Frayn,Michael Caine,United States,12000000.0,2280148.0,Touchstone Pictures,101.0
Class Act,PG-13,Comedy,1992,"June 5, 1992 (United States)",6.1,7100.0,Randall Miller,Michael Swerdlick,Christopher Reid,United States,7500000.0,13272113.0,Warner Bros.,98.0
Husbands and Wives,R,Comedy,1992,"September 18, 1992 (United States)",7.5,28000.0,Woody Allen,Woody Allen,Woody Allen,United States,20000000.0,10555619.0,Jack Rollins & Charles H. Joffe Productions,108.0
Love Potion No. 9,PG-13,Comedy,1992,"November 13, 1992 (United States)",5.7,13000.0,Dale Launer,Dale Launer,Tate Donovan,United States,,754935.0,Penta Pictures,92.0
Hero,PG-13,Comedy,1992,"October 2, 1992 (United States)",6.5,22000.0,Stephen Frears,Laura Ziskin,Dustin Hoffman,United States,42000000.0,19507345.0,Columbia Pictures,119.0
The Muppet Christmas Carol,G,Comedy,1992,"December 11, 1992 (United States)",7.7,51000.0,Brian Henson,Charles Dickens,Michael Caine,United States,12000000.0,32574382.0,Walt Disney Pictures,85.0
Mr. Baseball,PG-13,Comedy,1992,"October 2, 1992 (United States)",6.0,10000.0,Fred Schepisi,Theo Pelletier,Tom Selleck,United States,40000000.0,20883046.0,DENTSU Music And Entertainment,108.0
The Distinguished Gentleman,R,Comedy,1992,"December 4, 1992 (United States)",5.9,15000.0,Jonathan Lynn,Marty Kaplan,Eddie Murphy,United States,50000000.0,46666502.0,Hollywood Pictures,112.0
Belle Epoque,R,Comedy,1992,"February 25, 1994 (United States)",7.1,9700.0,Fernando Trueba,Rafael Azcona,Fernando FernÃ¡n GÃ³mez,Spain,,5418216.0,AnimatÃ³grafo,109.0
Bob Roberts,R,Comedy,1992,"September 4, 1992 (United States)",7.0,13000.0,Tim Robbins,Tim Robbins,Tim Robbins,United States,,4479470.0,Miramax,102.0
In the Soup,R,Comedy,1992,"August 13, 1992 (Germany)",7.1,3400.0,Alexandre Rockwell,Sollace Mitchell,Steve Buscemi,United States,,256249.0,Alliance Communications Corporation,93.0
Prelude to a Kiss,PG-13,Comedy,1992,"July 10, 1992 (United States)",5.6,7700.0,Norman RenÃ©,Craig Lucas,Meg Ryan,United States,,22697691.0,Gruskoff/Levy Company,105.0
Article 99,R,Comedy,1992,"March 13, 1992 (United States)",6.1,3100.0,Howard Deutch,Ron Cutler,Ray Liotta,United States,18000000.0,6375979.0,Orion Pictures,100.0
Straight Talk,PG,Comedy,1992,"April 3, 1992 (United States)",5.8,3500.0,Barnet Kellman,Craig Bolotin,Dolly Parton,United States,,21202099.0,Hollywood Pictures,91.0
Mr. Saturday Night,R,Comedy,1992,"September 25, 1992 (United States)",5.9,4500.0,Billy Crystal,Billy Crystal,Billy Crystal,United States,43000000.0,13351357.0,Castle Rock Entertainment,119.0
The Living End,Unrated,Comedy,1992,"August 21, 1992 (United States)",6.5,2900.0,Gregg Araki,Gregg Araki,Mike Dytri,United States,22769.0,692585.0,Desperate Pictures,81.0
Folks!,PG-13,Comedy,1992,"May 1, 1992 (United States)",5.7,2500.0,Ted Kotcheff,Robert Klane,Tom Selleck,United States,15000000.0,6132924.0,Penta Pictures,107.0
LÃ©olo,Not Rated,Comedy,1992,"April 2, 1993 (United States)",7.5,6700.0,Jean-Claude Lauzon,Jean-Claude Lauzon,Maxime Collin,Canada,,611703.0,Alliance Films Corporation,107.0
Night and the City,R,Comedy,1992,"October 23, 1992 (United States)",5.8,4600.0,Irwin Winkler,Gerald Kersh,Robert De Niro,United States,20000000.0,6202756.0,Penta Films,105.0
Hyenas,Not Rated,Comedy,1992,"April 26, 2019 (United States)",7.4,1000.0,Djibril Diop MambÃ©ty,Friedrich DÃ¼rrenmatt,Mansour Diouf,Switzerland,,24672.0,Thelma Film AG,110.0
Man Trouble,PG-13,Comedy,1992,"July 17, 1992 (United States)",4.7,3000.0,Bob Rafelson,Carole Eastman,Jack Nicholson,United States,30000000.0,4096030.0,Penta Entertainment,100.0
Brain Donors,PG,Comedy,1992,"April 17, 1992 (United States)",7.1,4100.0,Dennis Dugan,Pat Proft,John Turturro,United States,,918239.0,Paramount Pictures,80.0
Out on a Limb,PG,Comedy,1992,"September 4, 1992 (United States)",5.3,1600.0,Francis Veber,Daniel Goldin,Matthew Broderick,United States,,1659542.0,Interscope Communications,93.0
Mistress,R,Comedy,1992,"July 24, 1992 (United States)",5.4,2100.0,Barry Primus,Barry Primus,Robert Wuhl,United States,,1102469.0,Meir Teper,110.0
Passed Away,PG-13,Comedy,1992,"April 24, 1992 (United States)",5.8,1200.0,Charlie Peters,Charlie Peters,Bob Hoskins,United States,,4030793.0,Hollywood Pictures,96.0
Blame It on the Bellboy,PG-13,Comedy,1992,"March 6, 1992 (United States)",5.5,2500.0,Mark Herman,Mark Herman,Bronson Pinchot,United Kingdom,,3104545.0,Bellboy Films Limited,78.0
Leaving Normal,R,Comedy,1992,"April 29, 1992 (United States)",6.6,1300.0,Edward Zwick,Ed Solomon,Christine Lahti,United States,,1514114.0,Mirage Entertainment,110.0
House of Angels,R,Comedy,1992,"August 6, 1993 (United States)",6.4,4500.0,Colin Nutley,Colin Nutley,Helena BergstrÃ¶m,Sweden,,9481984.0,Memfis Film,127.0
The Gun in Betty Lou's Handbag,PG-13,Comedy,1992,"August 21, 1992 (United States)",5.1,1600.0,Allan Moyle,Grace Cary Bickley,Penelope Ann Miller,United States,13000000.0,3721911.0,In The Bag Productions,89.0
The Sandlot,PG,Comedy,1993,"April 7, 1993 (United States)",7.8,82000.0,David Mickey Evans,David Mickey Evans,Tom Guiry,United States,,34348443.0,Twentieth Century Fox,101.0
Dazed and Confused,R,Comedy,1993,"September 24, 1993 (United States)",7.6,171000.0,Richard Linklater,Richard Linklater,Jason London,United States,6900000.0,7993039.0,Gramercy Pictures (I),102.0
Naked,Not Rated,Comedy,1993,"February 4, 1994 (United States)",7.8,36000.0,Mike Leigh,Mike Leigh,David Thewlis,United Kingdom,,1769305.0,Thin Man Films,132.0
Hocus Pocus,PG,Comedy,1993,"July 16, 1993 (United States)",6.9,106000.0,Kenny Ortega,David Kirschner,Bette Midler,United States,28000000.0,44947705.0,Walt Disney Pictures,96.0
Mrs. Doubtfire,PG-13,Comedy,1993,"November 24, 1993 (United States)",7.0,252000.0,Chris Columbus,Anne Fine,Robin Williams,United States,25000000.0,441286195.0,Twentieth Century Fox,125.0
Dennis the Menace,PG,Comedy,1993,"June 25, 1993 (United States)",5.6,58000.0,Nick Castle,Hank Ketcham,Walter Matthau,United States,,117270765.0,Warner Bros.,94.0
